opportunity_id,snapshot_date,account_id,seller_id,product,segment,channel,created_date,amount,expected_close,stage,category,stage_entered,last_activity,close_date,loss_reason,source_kind,scenario_id
SIM-0402,2026-07-03,A062,S017,GTX Plus Basic,Enterprise,Partner,2026-02-18,61000,2026-05-11,Lost,Closed,2026-05-11,2026-05-11,2026-05-11,No decision,synthetic,planning-v2-seed-20260920
SIM-0403,2026-07-03,A063,S018,GTX Plus Pro,Scale,Outbound,2025-12-24,92000,2026-03-25,Lost,Closed,2026-03-25,2026-03-25,2026-03-25,Competition,synthetic,planning-v2-seed-20260920
SIM-0404,2026-07-03,A064,S019,GTX Pro,Growth,Inbound,2026-04-22,83000,2026-07-12,Negotiation,Commit,2026-06-25,2026-06-25,,,synthetic,planning-v2-seed-20260920
SIM-0405,2026-07-03,A065,S020,MG Advanced,Enterprise,Partner,2026-03-25,35000,2026-07-15,Negotiation,Commit,2026-06-22,2026-06-22,,,synthetic,planning-v2-seed-20260920
SIM-0406,2026-07-03,A066,S021,MG Special,Scale,Outbound,2026-03-27,56000,2026-06-05,Negotiation,Best Case,2026-06-13,2026-06-13,,,synthetic,planning-v2-seed-20260920
SIM-0409,2026-07-03,A069,S024,GTX Plus Basic,Scale,Outbound,2025-12-26,99000,2026-03-18,Won,Closed,2026-03-18,2026-03-18,2026-03-18,,synthetic,planning-v2-seed-20260920
SIM-0411,2026-07-03,A071,S026,GTX Pro,Enterprise,Partner,2025-12-01,60000,2026-03-12,Won,Closed,2026-03-12,2026-03-12,2026-03-12,,synthetic,planning-v2-seed-20260920
SIM-0412,2026-07-03,A072,S027,MG Advanced,Scale,Outbound,2026-01-18,23000,2026-05-21,Won,Closed,2026-05-21,2026-05-21,2026-05-21,,synthetic,planning-v2-seed-20260920
SIM-0413,2026-07-03,A073,S028,MG Special,Growth,Inbound,2026-05-12,77000,2026-07-15,Negotiation,Commit,2026-07-02,2026-07-02,,,synthetic,planning-v2-seed-20260920
SIM-0414,2026-07-03,A074,S029,GTK 500,Enterprise,Partner,2026-01-19,66000,2026-03-11,Lost,Closed,2026-03-11,2026-03-11,2026-03-11,No decision,synthetic,planning-v2-seed-20260920
SIM-0415,2026-07-03,A075,S030,GTX Basic,Scale,Outbound,2026-03-27,44000,2026-06-07,Won,Closed,2026-06-07,2026-06-07,2026-06-07,,synthetic,planning-v2-seed-20260920
SIM-0421,2026-07-03,A081,S001,GTK 500,Scale,Outbound,2026-03-30,60000,2026-05-01,Won,Closed,2026-05-01,2026-05-01,2026-05-01,,synthetic,planning-v2-seed-20260920
SIM-0422,2026-07-03,A082,S002,GTX Basic,Growth,Inbound,2026-02-20,71000,2026-06-21,Won,Closed,2026-06-21,2026-06-21,2026-06-21,,synthetic,planning-v2-seed-20260920
SIM-0425,2026-07-03,,S005,GTX Pro,Growth,Inbound,2026-04-16,58000,2026-06-09,Lost,Closed,2026-06-09,2026-06-09,2026-06-09,Price,synthetic,planning-v2-seed-20260920
SIM-0428,2026-07-03,A003,S008,GTK 500,Scale,Inbound,2026-01-01,46000,2026-04-20,Lost,Closed,2026-04-20,2026-04-20,2026-04-20,Process,synthetic,planning-v2-seed-20260920
SIM-0429,2026-07-03,A004,S009,GTX Basic,Growth,Partner,2026-05-30,30000,2026-09-10,Qualification,Pipeline,2026-06-19,2026-06-19,,,synthetic,planning-v2-seed-20260920
SIM-0430,2026-07-03,A005,S010,GTX Plus Basic,Enterprise,Outbound,2026-05-12,50000,2026-07-27,Proposal,Best Case,2026-06-26,2026-06-26,,,synthetic,planning-v2-seed-20260920
SIM-0433,2026-07-03,A008,S013,MG Advanced,Enterprise,Outbound,2026-06-18,87000,2026-08-17,Qualification,Pipeline,2026-06-30,2026-06-30,,,synthetic,planning-v2-seed-20260920
SIM-0435,2026-07-03,A010,S015,GTK 500,Growth,Partner,2026-04-13,29000,2026-09-10,Proposal,Best Case,2026-06-21,2026-06-21,,,synthetic,planning-v2-seed-20260920
SIM-0436,2026-07-03,A011,S016,GTX Basic,Enterprise,Outbound,2026-01-18,79000,2026-05-07,Lost,Closed,2026-05-07,2026-05-07,2026-05-07,Process,synthetic,planning-v2-seed-20260920
SIM-0437,2026-07-03,A012,S017,GTX Plus Basic,Scale,Inbound,2025-12-13,10000,2026-02-08,Lost,Closed,2026-02-08,2026-02-08,2026-02-08,Price,synthetic,planning-v2-seed-20260920
SIM-0438,2026-07-03,A013,S018,GTX Plus Pro,Growth,Partner,2025-12-08,40000,2026-01-02,Won,Closed,2026-01-02,2026-01-02,2026-01-02,,synthetic,planning-v2-seed-20260920
SIM-0439,2026-07-03,A014,S019,GTX Pro,Enterprise,Outbound,2026-07-01,36000,2026-09-10,Prospecting,Pipeline,2026-07-01,2026-07-01,,,synthetic,planning-v2-seed-20260920
SIM-0440,2026-07-03,A015,S020,MG Advanced,Scale,Inbound,2026-01-29,60000,2026-03-21,Lost,Closed,2026-03-21,2026-03-21,2026-03-21,Process,synthetic,planning-v2-seed-20260920
SIM-0441,2026-07-03,A016,S021,MG Special,Growth,Partner,2026-02-06,27000,2026-04-29,Lost,Closed,2026-04-29,2026-04-29,2026-04-29,Price,synthetic,planning-v2-seed-20260920
SIM-0442,2026-07-03,A017,S022,GTK 500,Enterprise,Outbound,2026-04-29,8000,2026-07-24,Negotiation,Best Case,2026-07-01,2026-07-01,,,synthetic,planning-v2-seed-20260920
SIM-0443,2026-07-03,A018,S023,GTX Basic,Scale,Inbound,2026-03-27,89000,2026-07-24,Negotiation,Commit,2026-06-30,2026-06-30,,,synthetic,planning-v2-seed-20260920
SIM-0444,2026-07-03,A019,S024,GTX Plus Basic,Growth,Partner,2026-02-14,65000,2026-03-26,Won,Closed,2026-03-26,2026-03-26,2026-03-26,,synthetic,planning-v2-seed-20260920
SIM-0445,2026-07-03,A020,S025,GTX Plus Pro,Enterprise,Outbound,2025-12-01,63000,2026-03-29,Won,Closed,2026-03-29,2026-03-29,2026-03-29,,synthetic,planning-v2-seed-20260920
SIM-0446,2026-07-03,A021,S026,GTX Pro,Scale,Inbound,2026-04-24,17000,2026-08-07,Proposal,Best Case,2026-06-26,2026-06-26,,,synthetic,planning-v2-seed-20260920
SIM-0447,2026-07-03,A022,S027,MG Advanced,Growth,Partner,2026-03-13,39000,2026-06-17,Negotiation,Commit,2026-05-28,2026-05-28,,,synthetic,planning-v2-seed-20260920
SIM-0448,2026-07-03,A023,S028,MG Special,Enterprise,Outbound,2026-07-01,37000,2026-08-19,Prospecting,Pipeline,2026-07-01,2026-07-01,,,synthetic,planning-v2-seed-20260920
SIM-0449,2026-07-03,A024,S029,GTK 500,Scale,Inbound,2026-05-08,34000,2026-08-10,Negotiation,Commit,2026-06-24,2026-06-24,,,synthetic,planning-v2-seed-20260920
SIM-0456,2026-07-03,A031,S001,GTK 500,Growth,Partner,2026-05-30,69000,2026-09-04,Qualification,Pipeline,2026-06-18,2026-06-18,,,synthetic,planning-v2-seed-20260920
SIM-0457,2026-07-03,A032,S002,GTX Basic,Enterprise,Outbound,2026-03-07,100000,2026-06-28,Lost,Closed,2026-06-28,2026-06-28,2026-06-28,Price,synthetic,planning-v2-seed-20260920
SIM-0458,2026-07-03,A033,S003,GTX Plus Basic,Scale,Inbound,2026-04-14,82000,2026-08-12,Proposal,Best Case,2026-06-25,2026-06-25,,,synthetic,planning-v2-seed-20260920
SIM-0459,2026-07-03,A034,S004,GTX Plus Pro,Growth,Partner,2026-01-21,35000,2026-03-10,Won,Closed,2026-03-10,2026-03-10,2026-03-10,,synthetic,planning-v2-seed-20260920
SIM-0460,2026-07-03,A035,S005,GTX Pro,Enterprise,Outbound,2026-01-19,95000,2026-03-23,Lost,Closed,2026-03-23,2026-03-23,2026-03-23,Process,synthetic,planning-v2-seed-20260920
SIM-0461,2026-07-03,A036,S006,MG Advanced,Scale,Inbound,2026-03-16,23000,2026-05-11,Won,Closed,2026-05-11,2026-05-11,2026-05-11,,synthetic,planning-v2-seed-20260920
SIM-0462,2026-07-03,A037,S007,MG Special,Growth,Partner,2026-06-23,33000,2026-09-11,Prospecting,Pipeline,2026-06-23,2026-06-23,,,synthetic,planning-v2-seed-20260920
SIM-0463,2026-07-03,A038,S008,GTK 500,Enterprise,Outbound,2026-03-06,42000,2026-06-29,Lost,Closed,2026-06-29,2026-06-29,2026-06-29,Competition,synthetic,planning-v2-seed-20260920
SIM-0464,2026-07-03,A039,S009,GTX Basic,Scale,Inbound,2026-05-02,90000,2026-07-22,Proposal,Best Case,2026-06-19,2026-06-19,,,synthetic,planning-v2-seed-20260920
SIM-0465,2026-07-03,A040,S010,GTX Plus Basic,Growth,Partner,2026-04-06,43000,2026-06-25,Won,Closed,2026-06-25,2026-06-25,2026-06-25,,synthetic,planning-v2-seed-20260920
SIM-0469,2026-07-03,A044,S014,MG Special,Enterprise,Outbound,2026-02-11,30000,2026-03-23,Lost,Closed,2026-03-23,2026-03-23,2026-03-23,Price,synthetic,planning-v2-seed-20260920
SIM-0470,2026-07-03,A045,S015,GTK 500,Scale,Inbound,2026-03-10,77000,2026-06-14,Lost,Closed,2026-06-14,2026-06-14,2026-06-14,No decision,synthetic,planning-v2-seed-20260920
SIM-0471,2026-07-03,A046,S016,GTX Basic,Growth,Partner,2025-12-07,77000,2026-02-21,Lost,Closed,2026-02-21,2026-02-21,2026-02-21,Competition,synthetic,planning-v2-seed-20260920
SIM-0472,2026-07-03,A047,S017,GTX Plus Basic,Enterprise,Outbound,2026-01-24,60000,2026-04-29,Lost,Closed,2026-04-29,2026-04-29,2026-04-29,Process,synthetic,planning-v2-seed-20260920
SIM-0473,2026-07-03,A048,S018,GTX Plus Pro,Scale,Inbound,2026-03-25,65000,2026-07-02,Won,Closed,2026-07-02,2026-07-02,2026-07-02,,synthetic,planning-v2-seed-20260920
SIM-0475,2026-07-03,A050,S020,MG Advanced,Enterprise,Outbound,2026-02-27,63000,2026-06-03,Won,Closed,2026-06-03,2026-06-03,2026-06-03,,synthetic,planning-v2-seed-20260920
SIM-0478,2026-07-03,,S023,GTX Basic,Enterprise,Outbound,2026-07-01,95000,2026-10-29,Prospecting,Pipeline,2026-07-01,2026-07-01,,,synthetic,planning-v2-seed-20260920
SIM-0480,2026-07-03,A055,S025,GTX Plus Pro,Growth,Partner,2026-01-17,74000,2026-05-05,Lost,Closed,2026-05-05,2026-05-05,2026-05-05,Process,synthetic,planning-v2-seed-20260920
SIM-0001,2026-07-10,,S001,GTK 500,Growth,Outbound,2026-04-23,68000,2026-06-11,Lost,Closed,2026-06-11,2026-06-11,2026-06-11,Price,synthetic,planning-v2-seed-20260920
SIM-0002,2026-07-10,A002,S002,GTX Basic,Enterprise,Inbound,2026-05-27,64000,2026-07-21,Negotiation,Commit,2026-07-10,2026-07-10,,,synthetic,planning-v2-seed-20260920
SIM-0003,2026-07-10,A003,S003,GTX Plus Basic,Scale,Partner,2026-04-29,68000,2026-07-28,Negotiation,Commit,2026-07-10,2026-07-10,,,synthetic,planning-v2-seed-20260920
SIM-0004,2026-07-10,A004,S004,GTX Plus Pro,Growth,Outbound,2026-06-20,16000,2026-07-30,Discovery,Pipeline,2026-07-06,2026-07-06,,,synthetic,planning-v2-seed-20260920
SIM-0005,2026-07-10,A005,S005,GTX Pro,Enterprise,Inbound,2026-03-05,71000,2026-05-29,Lost,Closed,2026-05-29,2026-05-29,2026-05-29,Price,synthetic,planning-v2-seed-20260920
SIM-0006,2026-07-10,A006,S006,MG Advanced,Scale,Partner,2026-03-23,96000,2026-06-08,Lost,Closed,2026-06-08,2026-06-08,2026-06-08,No decision,synthetic,planning-v2-seed-20260920
SIM-0008,2026-07-10,A008,S008,GTK 500,Enterprise,Inbound,2026-03-22,26000,2026-05-03,Won,Closed,2026-05-03,2026-05-03,2026-05-03,,synthetic,planning-v2-seed-20260920
SIM-0010,2026-07-10,A010,S010,GTX Plus Basic,Growth,Outbound,2026-03-03,36000,2026-05-07,Won,Closed,2026-05-07,2026-05-07,2026-05-07,,synthetic,planning-v2-seed-20260920
SIM-0011,2026-07-10,A011,S011,GTX Plus Pro,Enterprise,Inbound,2026-04-06,36000,2026-05-22,Lost,Closed,2026-05-22,2026-05-22,2026-05-22,Competition,synthetic,planning-v2-seed-20260920
SIM-0012,2026-07-10,A012,S012,GTX Pro,Scale,Partner,2026-04-17,,2026-05-16,Negotiation,Commit,2026-05-10,2026-05-10,,,synthetic,planning-v2-seed-20260920
SIM-0013,2026-07-10,A013,S013,MG Advanced,Growth,Outbound,2026-01-07,9000,2026-04-13,Won,Closed,2026-04-13,2026-04-13,2026-04-13,,synthetic,planning-v2-seed-20260920
SIM-0016,2026-07-10,A016,S016,GTX Basic,Growth,Outbound,2026-03-15,98000,2026-06-12,Lost,Closed,2026-06-12,2026-06-12,2026-06-12,Process,synthetic,planning-v2-seed-20260920
SIM-0017,2026-07-10,A017,S017,GTX Plus Basic,Enterprise,Inbound,2025-12-13,72000,2026-02-01,Won,Closed,2026-02-01,2026-02-01,2026-02-01,,synthetic,planning-v2-seed-20260920
SIM-0019,2026-07-10,A019,S019,GTX Pro,Growth,Outbound,2026-04-20,27000,2026-07-06,Proposal,Best Case,2026-06-22,2026-06-22,,,synthetic,planning-v2-seed-20260920
SIM-0020,2026-07-10,A020,S020,MG Advanced,Enterprise,Inbound,2026-01-13,63000,2026-02-28,Won,Closed,2026-02-28,2026-02-28,2026-02-28,,synthetic,planning-v2-seed-20260920
SIM-0021,2026-07-10,A021,S021,MG Special,Scale,Partner,2026-01-12,18000,2026-04-14,Lost,Closed,2026-04-14,2026-04-14,2026-04-14,Price,synthetic,planning-v2-seed-20260920
SIM-0023,2026-07-10,A023,S023,GTX Basic,Enterprise,Inbound,2026-06-07,9000,,Proposal,Best Case,2026-07-05,2026-07-05,,,synthetic,planning-v2-seed-20260920
SIM-0024,2026-07-10,A024,S024,GTX Plus Basic,Scale,Partner,2026-04-02,69000,2026-06-18,Lost,Closed,2026-06-18,2026-06-18,2026-06-18,Process,synthetic,planning-v2-seed-20260920
SIM-0025,2026-07-10,A025,S025,GTX Plus Pro,Growth,Outbound,2026-05-08,99000,2026-06-27,Won,Closed,2026-06-27,2026-06-27,2026-06-27,,synthetic,planning-v2-seed-20260920
SIM-0026,2026-07-10,A026,S026,GTX Pro,Enterprise,Inbound,2025-12-30,17000,2026-05-06,Lost,Closed,2026-05-06,2026-05-06,2026-05-06,No decision,synthetic,planning-v2-seed-20260920
SIM-0027,2026-07-10,A027,S027,MG Advanced,Scale,Partner,2026-01-10,10000,2026-02-11,Lost,Closed,2026-02-11,2026-02-11,2026-02-11,Competition,synthetic,planning-v2-seed-20260920
SIM-0028,2026-07-10,A028,S028,MG Special,Growth,Outbound,2026-04-26,50000,2026-06-25,Won,Closed,2026-06-25,2026-06-25,2026-06-25,,synthetic,planning-v2-seed-20260920
SIM-0029,2026-07-10,A029,S029,GTK 500,Enterprise,Inbound,2026-01-12,40000,2026-03-19,Lost,Closed,2026-03-19,2026-03-19,2026-03-19,Price,synthetic,planning-v2-seed-20260920
SIM-0030,2026-07-10,A030,S030,GTX Basic,Scale,Partner,2026-06-30,84000,2026-09-19,Prospecting,Pipeline,2026-06-30,2026-06-30,,,synthetic,planning-v2-seed-20260920
SIM-0037,2026-07-10,A037,S002,GTX Basic,Growth,Outbound,2026-05-29,40000,2026-06-25,Proposal,Best Case,2026-07-01,2026-07-01,,,synthetic,planning-v2-seed-20260920
SIM-0038,2026-07-10,A038,S003,GTX Plus Basic,Enterprise,Inbound,2026-03-15,22000,2026-06-25,Won,Closed,2026-06-25,2026-06-25,2026-06-25,,synthetic,planning-v2-seed-20260920
SIM-0039,2026-07-10,A039,S004,GTX Plus Pro,Scale,Partner,2026-03-27,42000,2026-07-02,Won,Closed,2026-07-02,2026-07-02,2026-07-02,,synthetic,planning-v2-seed-20260920
SIM-0040,2026-07-10,A040,S005,GTX Pro,Growth,Outbound,2026-06-28,52000,2026-08-31,Qualification,Pipeline,2026-07-10,2026-07-10,,,synthetic,planning-v2-seed-20260920
SIM-0042,2026-07-10,A042,S007,MG Special,Scale,Partner,2026-05-04,92000,2026-07-14,Negotiation,Commit,2026-06-29,2026-06-29,,,synthetic,planning-v2-seed-20260920
SIM-0045,2026-07-10,A045,S010,GTX Plus Basic,Scale,Partner,2026-05-05,14000,2026-06-23,Won,Closed,2026-06-23,2026-06-23,2026-06-23,,synthetic,planning-v2-seed-20260920
SIM-0048,2026-07-10,A048,S013,MG Advanced,Scale,Partner,2026-05-24,20000,2026-07-12,Negotiation,Commit,2026-07-02,2026-07-02,,,synthetic,planning-v2-seed-20260920
SIM-0052,2026-07-10,A052,S017,GTX Plus Basic,Growth,Outbound,2026-02-26,65000,2026-05-11,Won,Closed,2026-05-11,2026-05-11,2026-05-11,,synthetic,planning-v2-seed-20260920
SIM-0053,2026-07-10,A053,S018,GTX Plus Pro,Enterprise,Inbound,2026-02-03,31000,2026-04-30,Won,Closed,2026-04-30,2026-04-30,2026-04-30,,synthetic,planning-v2-seed-20260920
SIM-0054,2026-07-10,,S019,GTX Pro,Scale,Partner,2026-01-05,79000,2026-02-24,Lost,Closed,2026-02-24,2026-02-24,2026-02-24,No decision,synthetic,planning-v2-seed-20260920
SIM-0055,2026-07-10,A055,S020,MG Advanced,Growth,Outbound,2026-06-04,15000,2026-09-27,Qualification,Pipeline,2026-06-27,2026-06-27,,,synthetic,planning-v2-seed-20260920
SIM-0057,2026-07-10,A057,S022,GTK 500,Scale,Partner,2026-01-29,26000,2026-04-04,Won,Closed,2026-04-04,2026-04-04,2026-04-04,,synthetic,planning-v2-seed-20260920
SIM-0058,2026-07-10,A058,S023,GTX Basic,Growth,Outbound,2026-03-24,30000,2026-05-20,Won,Closed,2026-05-20,2026-05-20,2026-05-20,,synthetic,planning-v2-seed-20260920
SIM-0059,2026-07-10,A059,S024,GTX Plus Basic,Enterprise,Inbound,2026-05-09,78000,2026-06-25,Won,Closed,2026-06-25,2026-06-25,2026-06-25,,synthetic,planning-v2-seed-20260920
SIM-0060,2026-07-10,A060,S025,GTX Plus Pro,Scale,Partner,2026-03-12,91000,2026-04-22,Won,Closed,2026-04-22,2026-04-22,2026-04-22,,synthetic,planning-v2-seed-20260920
SIM-0062,2026-07-10,A062,S027,MG Advanced,Enterprise,Inbound,2026-05-01,26000,2026-07-29,Proposal,Best Case,2026-06-23,2026-06-23,,,synthetic,planning-v2-seed-20260920
SIM-0063,2026-07-10,A063,S028,MG Special,Scale,Partner,2026-04-15,76000,2026-05-21,Lost,Closed,2026-05-21,2026-05-21,2026-05-21,Competition,synthetic,planning-v2-seed-20260920
SIM-0072,2026-07-10,A072,S002,GTX Basic,Scale,Partner,2025-12-11,89000,2026-01-29,Won,Closed,2026-01-29,2026-01-29,2026-01-29,,synthetic,planning-v2-seed-20260920
SIM-0075,2026-07-10,A075,S005,GTX Pro,Scale,Partner,2026-03-04,57000,2026-05-06,Won,Closed,2026-05-06,2026-05-06,2026-05-06,,synthetic,planning-v2-seed-20260920
SIM-0076,2026-07-10,A076,S006,MG Advanced,Growth,Outbound,2026-05-10,23000,2026-07-01,Won,Closed,2026-07-01,2026-07-01,2026-07-01,,synthetic,planning-v2-seed-20260920
SIM-0077,2026-07-10,A077,S007,MG Special,Enterprise,Inbound,2026-04-01,88000,2026-06-02,Lost,Closed,2026-06-02,2026-06-02,2026-06-02,Price,synthetic,planning-v2-seed-20260920
SIM-0078,2026-07-10,A078,S008,GTK 500,Scale,Partner,2025-12-23,50000,2026-03-16,Lost,Closed,2026-03-16,2026-03-16,2026-03-16,No decision,synthetic,planning-v2-seed-20260920
SIM-0079,2026-07-10,A079,S009,GTX Basic,Growth,Outbound,2026-02-11,39000,2026-04-08,Lost,Closed,2026-04-08,2026-04-08,2026-04-08,Competition,synthetic,planning-v2-seed-20260920
SIM-0080,2026-07-10,A080,S010,GTX Plus Basic,Enterprise,Inbound,2026-01-29,27000,2026-04-04,Won,Closed,2026-04-04,2026-04-04,2026-04-04,,synthetic,planning-v2-seed-20260920
SIM-0082,2026-07-10,A082,S012,GTX Pro,Growth,Outbound,2026-01-01,13000,2026-05-01,Won,Closed,2026-05-01,2026-05-01,2026-05-01,,synthetic,planning-v2-seed-20260920
SIM-0085,2026-07-10,A085,S015,GTK 500,Growth,Outbound,2026-01-12,89000,2026-03-26,Lost,Closed,2026-03-26,2026-03-26,2026-03-26,Price,synthetic,planning-v2-seed-20260920
SIM-0086,2026-07-10,A001,S016,GTX Basic,Growth,Inbound,2025-12-23,22000,2026-02-05,Lost,Closed,2026-02-05,2026-02-05,2026-02-05,No decision,synthetic,planning-v2-seed-20260920
SIM-0088,2026-07-10,A003,S018,GTX Plus Pro,Scale,Outbound,2026-03-27,47000,2026-06-15,Won,Closed,2026-06-15,2026-06-15,2026-06-15,,synthetic,planning-v2-seed-20260920
SIM-0089,2026-07-10,A004,S019,GTX Pro,Growth,Inbound,2025-12-23,33000,2026-03-17,Won,Closed,2026-03-17,2026-03-17,2026-03-17,,synthetic,planning-v2-seed-20260920
SIM-0090,2026-07-10,A005,S020,MG Advanced,Enterprise,Partner,2026-05-11,50000,2026-07-02,Lost,Closed,2026-07-02,2026-07-02,2026-07-02,No decision,synthetic,planning-v2-seed-20260920
SIM-0091,2026-07-10,A006,S021,MG Special,Scale,Outbound,2026-04-23,62000,2026-06-02,Lost,Closed,2026-06-02,2026-06-02,2026-06-02,Competition,synthetic,planning-v2-seed-20260920
SIM-0092,2026-07-10,A007,S022,GTK 500,Growth,Inbound,2026-02-04,36000,2026-05-07,Won,Closed,2026-05-07,2026-05-07,2026-05-07,,synthetic,planning-v2-seed-20260920
SIM-0094,2026-07-10,A009,S024,GTX Plus Basic,Scale,Outbound,2026-05-11,36000,2026-08-23,Discovery,Pipeline,2026-06-21,2026-06-21,,,synthetic,planning-v2-seed-20260920
SIM-0095,2026-07-10,A010,S025,GTX Plus Pro,Growth,Inbound,2026-04-14,56000,2026-06-17,Lost,Closed,2026-06-17,2026-06-17,2026-06-17,Competition,synthetic,planning-v2-seed-20260920
SIM-0098,2026-07-10,A013,S028,MG Special,Growth,Inbound,2025-12-03,38000,2026-03-19,Lost,Closed,2026-03-19,2026-03-19,2026-03-19,No decision,synthetic,planning-v2-seed-20260920
SIM-0099,2026-07-10,A014,S029,GTK 500,Enterprise,Partner,2026-04-07,100000,2026-07-07,Lost,Closed,2026-07-07,2026-07-07,2026-07-07,Competition,synthetic,planning-v2-seed-20260920
SIM-0100,2026-07-10,A015,S030,GTX Basic,Scale,Outbound,2026-06-21,96000,2026-08-26,Qualification,Pipeline,2026-07-04,2026-07-04,,,synthetic,planning-v2-seed-20260920
SIM-0107,2026-07-10,,S002,GTX Basic,Growth,Inbound,2026-01-27,19000,2026-04-21,Won,Closed,2026-04-21,2026-04-21,2026-04-21,,synthetic,planning-v2-seed-20260920
SIM-0108,2026-07-10,A023,S003,GTX Plus Basic,Enterprise,Partner,2026-06-18,16000,2026-09-08,Qualification,Pipeline,2026-07-04,2026-07-04,,,synthetic,planning-v2-seed-20260920
SIM-0109,2026-07-10,A024,S004,GTX Plus Pro,Scale,Outbound,2026-01-27,41000,2026-03-26,Lost,Closed,2026-03-26,2026-03-26,2026-03-26,Price,synthetic,planning-v2-seed-20260920
SIM-0110,2026-07-10,A025,S005,GTX Pro,Growth,Inbound,2026-01-12,27000,2026-03-29,Won,Closed,2026-03-29,2026-03-29,2026-03-29,,synthetic,planning-v2-seed-20260920
SIM-0111,2026-07-10,A026,S006,MG Advanced,Enterprise,Partner,2026-06-27,77000,2026-09-24,Prospecting,Pipeline,2026-06-27,2026-06-27,,,synthetic,planning-v2-seed-20260920
SIM-0113,2026-07-10,A028,S008,GTK 500,Growth,Inbound,2026-04-12,,2026-09-07,Proposal,Best Case,2026-06-18,2026-06-18,,,synthetic,planning-v2-seed-20260920
SIM-0114,2026-07-10,A029,S009,GTX Basic,Enterprise,Partner,2026-07-04,19000,2026-08-20,Prospecting,Pipeline,2026-07-04,2026-07-04,,,synthetic,planning-v2-seed-20260920
SIM-0115,2026-07-10,A030,S010,GTX Plus Basic,Scale,Outbound,2026-01-25,87000,2026-03-06,Lost,Closed,2026-03-06,2026-03-06,2026-03-06,Competition,synthetic,planning-v2-seed-20260920
SIM-0116,2026-07-10,A031,S011,GTX Plus Pro,Growth,Inbound,2025-12-23,43000,2026-02-23,Lost,Closed,2026-02-23,2026-02-23,2026-02-23,Process,synthetic,planning-v2-seed-20260920
SIM-0117,2026-07-10,A032,S012,GTX Pro,Enterprise,Partner,2026-03-21,42000,2026-05-31,Won,Closed,2026-05-31,2026-05-31,2026-05-31,,synthetic,planning-v2-seed-20260920
SIM-0118,2026-07-10,A033,S013,MG Advanced,Scale,Outbound,2026-02-13,41000,2026-04-11,Won,Closed,2026-04-11,2026-04-11,2026-04-11,,synthetic,planning-v2-seed-20260920
SIM-0119,2026-07-10,A034,S014,MG Special,Growth,Inbound,2026-06-07,11000,2026-08-04,Discovery,Pipeline,2026-06-30,2026-06-30,,,synthetic,planning-v2-seed-20260920
SIM-0121,2026-07-10,A036,S016,GTX Basic,Scale,Outbound,2026-05-22,103000,2026-07-22,Negotiation,Best Case,2026-07-09,2026-07-09,,,synthetic,planning-v2-seed-20260920
SIM-0122,2026-07-10,A037,S017,GTX Plus Basic,Growth,Inbound,2026-03-26,85000,2026-07-18,Negotiation,Commit,2026-06-25,2026-06-25,,,synthetic,planning-v2-seed-20260920
SIM-0123,2026-07-10,A038,S018,GTX Plus Pro,Enterprise,Partner,2026-03-25,38000,2026-06-06,Won,Closed,2026-06-06,2026-06-06,2026-06-06,,synthetic,planning-v2-seed-20260920
SIM-0124,2026-07-10,A039,S019,GTX Pro,Scale,Outbound,2026-06-25,100000,2026-09-13,Prospecting,Pipeline,2026-06-25,2026-06-25,,,synthetic,planning-v2-seed-20260920
SIM-0125,2026-07-10,A040,S020,MG Advanced,Growth,Inbound,2026-06-29,31000,2026-10-03,Prospecting,Pipeline,2026-06-29,2026-06-29,,,synthetic,planning-v2-seed-20260920
