id,opportunity_id,seller_id,date,type,minutes,qualified_next_step,segment,source_kind,scenario_id
ACT-0305-2,SIM-0305,S025,2026-08-20,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0305-3,SIM-0305,S025,2026-09-12,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0306-0,SIM-0306,S026,2026-07-05,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0306-1,SIM-0306,S026,2026-07-25,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0306-2,SIM-0306,S026,2026-08-14,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0306-3,SIM-0306,S026,2026-09-03,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0307-0,SIM-0307,S027,2026-08-29,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0308-0,SIM-0308,S028,2026-05-25,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0308-1,SIM-0308,S028,2026-06-16,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0308-2,SIM-0308,S028,2026-07-09,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0308-3,SIM-0308,S028,2026-08-01,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0308-4,SIM-0308,S028,2026-08-24,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0309-0,SIM-0309,S029,2026-08-06,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0309-1,SIM-0309,S029,2026-08-28,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0310-0,SIM-0310,S030,2026-01-19,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0310-1,SIM-0310,S030,2026-01-26,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0310-2,SIM-0310,S030,2026-02-03,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0310-3,SIM-0310,S030,2026-02-11,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0310-4,SIM-0310,S030,2026-02-19,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0310-5,SIM-0310,S030,2026-03-05,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0311-0,SIM-0311,S031,2026-08-29,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0311-1,SIM-0311,S031,2026-09-18,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0312-0,SIM-0312,S032,2026-07-23,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0312-1,SIM-0312,S032,2026-08-04,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0312-2,SIM-0312,S032,2026-08-17,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0312-3,SIM-0312,S032,2026-08-29,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0312-4,SIM-0312,S032,2026-09-11,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0313-0,SIM-0313,S033,2026-07-25,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0313-1,SIM-0313,S033,2026-08-12,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0313-2,SIM-0313,S033,2026-08-31,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0314-0,SIM-0314,S034,2026-08-28,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0314-1,SIM-0314,S034,2026-09-04,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0314-2,SIM-0314,S034,2026-09-11,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0315-0,SIM-0315,S035,2026-07-17,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0315-1,SIM-0315,S035,2026-07-23,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0315-2,SIM-0315,S035,2026-07-29,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0315-3,SIM-0315,S035,2026-08-04,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0315-4,SIM-0315,S035,2026-08-10,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0315-5,SIM-0315,S035,2026-08-20,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0316-0,SIM-0316,S001,2026-01-05,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0316-1,SIM-0316,S001,2026-01-18,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0316-2,SIM-0316,S001,2026-01-31,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0316-3,SIM-0316,S001,2026-02-14,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0316-4,SIM-0316,S001,2026-02-27,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0316-5,SIM-0316,S001,2026-03-08,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0317-0,SIM-0317,S002,2026-07-03,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0317-1,SIM-0317,S002,2026-07-11,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0317-2,SIM-0317,S002,2026-07-19,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0317-3,SIM-0317,S002,2026-07-27,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0317-4,SIM-0317,S002,2026-08-04,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0317-5,SIM-0317,S002,2026-09-05,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0318-0,SIM-0318,S003,2026-01-08,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0318-1,SIM-0318,S003,2026-01-14,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0318-2,SIM-0318,S003,2026-01-20,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0318-3,SIM-0318,S003,2026-01-27,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0318-4,SIM-0318,S003,2026-02-02,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0318-5,SIM-0318,S003,2026-02-12,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0319-0,SIM-0319,S004,2026-03-28,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0319-1,SIM-0319,S004,2026-04-12,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0319-2,SIM-0319,S004,2026-04-27,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0319-3,SIM-0319,S004,2026-05-13,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0319-4,SIM-0319,S004,2026-05-28,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0319-5,SIM-0319,S004,2026-07-07,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0320-0,SIM-0320,S005,2026-01-25,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0320-1,SIM-0320,S005,2026-02-09,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0320-2,SIM-0320,S005,2026-02-24,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0320-3,SIM-0320,S005,2026-03-11,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0320-4,SIM-0320,S005,2026-03-26,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0320-5,SIM-0320,S005,2026-04-07,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0321-0,SIM-0321,S006,2025-12-27,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0321-1,SIM-0321,S006,2026-01-04,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0321-2,SIM-0321,S006,2026-01-12,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0321-3,SIM-0321,S006,2026-01-21,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0321-4,SIM-0321,S006,2026-01-29,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0321-5,SIM-0321,S006,2026-02-04,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0322-0,SIM-0322,S007,2026-05-15,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0322-1,SIM-0322,S007,2026-05-22,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0322-2,SIM-0322,S007,2026-05-29,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0322-3,SIM-0322,S007,2026-06-06,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0322-4,SIM-0322,S007,2026-06-13,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0322-5,SIM-0322,S007,2026-06-17,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0323-0,SIM-0323,S008,2026-07-07,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0323-1,SIM-0323,S008,2026-07-19,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0323-2,SIM-0323,S008,2026-07-31,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0323-3,SIM-0323,S008,2026-08-12,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0323-4,SIM-0323,S008,2026-08-24,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0324-0,SIM-0324,S009,2026-01-24,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0324-1,SIM-0324,S009,2026-01-30,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0324-2,SIM-0324,S009,2026-02-05,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0324-3,SIM-0324,S009,2026-02-12,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0324-4,SIM-0324,S009,2026-02-18,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0324-5,SIM-0324,S009,2026-02-27,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0325-0,SIM-0325,S010,2025-12-24,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0325-1,SIM-0325,S010,2026-01-10,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0325-2,SIM-0325,S010,2026-01-27,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0325-3,SIM-0325,S010,2026-02-13,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0325-4,SIM-0325,S010,2026-03-02,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0325-5,SIM-0325,S010,2026-04-04,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0326-0,SIM-0326,S011,2026-03-16,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0326-1,SIM-0326,S011,2026-03-23,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0326-2,SIM-0326,S011,2026-03-30,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0326-3,SIM-0326,S011,2026-04-06,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0326-4,SIM-0326,S011,2026-04-13,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0326-5,SIM-0326,S011,2026-04-28,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0327-0,SIM-0327,S012,2026-05-28,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0327-1,SIM-0327,S012,2026-06-02,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0327-2,SIM-0327,S012,2026-06-07,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0327-3,SIM-0327,S012,2026-06-13,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0327-4,SIM-0327,S012,2026-06-18,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0327-5,SIM-0327,S012,2026-07-07,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0328-0,SIM-0328,S013,2026-02-18,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0328-1,SIM-0328,S013,2026-03-04,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0328-2,SIM-0328,S013,2026-03-19,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0328-3,SIM-0328,S013,2026-04-02,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0328-4,SIM-0328,S013,2026-04-17,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0328-5,SIM-0328,S013,2026-05-01,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0329-0,SIM-0329,S014,2026-03-13,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0329-1,SIM-0329,S014,2026-04-05,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0329-2,SIM-0329,S014,2026-04-29,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0329-3,SIM-0329,S014,2026-05-23,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0329-4,SIM-0329,S014,2026-06-16,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0329-5,SIM-0329,S014,2026-08-03,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0330-0,SIM-0330,S015,2026-01-01,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0330-1,SIM-0330,S015,2026-01-22,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0330-2,SIM-0330,S015,2026-02-12,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0330-3,SIM-0330,S015,2026-03-05,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0330-4,SIM-0330,S015,2026-03-26,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0330-5,SIM-0330,S015,2026-04-29,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0331-0,SIM-0331,S016,2026-07-21,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0331-1,SIM-0331,S016,2026-08-10,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0331-2,SIM-0331,S016,2026-08-30,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0332-0,SIM-0332,S017,2026-08-09,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0332-1,SIM-0332,S017,2026-08-20,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0332-2,SIM-0332,S017,2026-09-01,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0332-3,SIM-0332,S017,2026-09-13,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0333-0,SIM-0333,S018,2026-02-14,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0333-1,SIM-0333,S018,2026-02-27,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0333-2,SIM-0333,S018,2026-03-13,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0333-3,SIM-0333,S018,2026-03-26,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0333-4,SIM-0333,S018,2026-04-09,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0333-5,SIM-0333,S018,2026-05-15,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0334-0,SIM-0334,S019,2026-01-03,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0334-1,SIM-0334,S019,2026-01-12,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0334-2,SIM-0334,S019,2026-01-21,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0334-3,SIM-0334,S019,2026-01-30,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0334-4,SIM-0334,S019,2026-02-08,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0334-5,SIM-0334,S019,2026-02-21,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0335-0,SIM-0335,S020,2026-07-31,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0335-1,SIM-0335,S020,2026-08-23,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0335-2,SIM-0335,S020,2026-09-15,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0336-0,SIM-0336,S021,2026-09-13,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0337-0,SIM-0337,S022,2025-12-22,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0337-1,SIM-0337,S022,2026-01-01,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0337-2,SIM-0337,S022,2026-01-11,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0337-3,SIM-0337,S022,2026-01-22,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0337-4,SIM-0337,S022,2026-02-01,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0337-5,SIM-0337,S022,2026-03-02,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0338-0,SIM-0338,S023,2026-08-05,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0338-1,SIM-0338,S023,2026-08-19,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0338-2,SIM-0338,S023,2026-09-03,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0338-3,SIM-0338,S023,2026-09-18,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0339-0,SIM-0339,S024,2026-03-22,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0339-1,SIM-0339,S024,2026-04-07,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0339-2,SIM-0339,S024,2026-04-23,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0339-3,SIM-0339,S024,2026-05-09,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0339-4,SIM-0339,S024,2026-05-25,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0339-5,SIM-0339,S024,2026-06-14,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0340-0,SIM-0340,S025,2026-04-16,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0340-1,SIM-0340,S025,2026-05-04,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0340-2,SIM-0340,S025,2026-05-22,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0340-3,SIM-0340,S025,2026-06-10,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0340-4,SIM-0340,S025,2026-06-28,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0340-5,SIM-0340,S025,2026-07-15,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0341-0,SIM-0341,S026,2026-08-14,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0341-1,SIM-0341,S026,2026-09-01,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0342-0,SIM-0342,S027,2026-08-28,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0343-0,SIM-0343,S028,2026-05-06,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0343-1,SIM-0343,S028,2026-05-15,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0343-2,SIM-0343,S028,2026-05-24,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0343-3,SIM-0343,S028,2026-06-03,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0343-4,SIM-0343,S028,2026-06-12,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0343-5,SIM-0343,S028,2026-07-07,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0344-0,SIM-0344,S029,2025-12-21,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0344-1,SIM-0344,S029,2026-01-11,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0344-2,SIM-0344,S029,2026-02-02,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0344-3,SIM-0344,S029,2026-02-23,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0344-4,SIM-0344,S029,2026-03-17,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0344-5,SIM-0344,S029,2026-05-02,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0345-0,SIM-0345,S030,2026-04-04,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0345-1,SIM-0345,S030,2026-04-13,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0345-2,SIM-0345,S030,2026-04-23,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0345-3,SIM-0345,S030,2026-05-03,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0345-4,SIM-0345,S030,2026-05-13,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0345-5,SIM-0345,S030,2026-06-08,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0346-0,SIM-0346,S031,2026-07-05,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0346-1,SIM-0346,S031,2026-07-18,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0346-2,SIM-0346,S031,2026-07-31,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0346-3,SIM-0346,S031,2026-08-13,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0346-4,SIM-0346,S031,2026-08-26,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0346-5,SIM-0346,S031,2026-09-10,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0347-0,SIM-0347,S032,2026-09-11,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0348-0,SIM-0348,S033,2026-09-14,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0349-0,SIM-0349,S034,2026-08-30,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0349-1,SIM-0349,S034,2026-09-18,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0350-0,SIM-0350,S035,2026-09-09,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0351-0,SIM-0351,S001,2026-01-08,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0351-1,SIM-0351,S001,2026-01-19,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0351-2,SIM-0351,S001,2026-01-31,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0351-3,SIM-0351,S001,2026-02-12,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0351-4,SIM-0351,S001,2026-02-24,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0351-5,SIM-0351,S001,2026-03-03,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0352-0,SIM-0352,S002,2026-04-10,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0352-1,SIM-0352,S002,2026-05-01,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0352-2,SIM-0352,S002,2026-05-22,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0352-3,SIM-0352,S002,2026-06-12,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0352-4,SIM-0352,S002,2026-07-03,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0352-5,SIM-0352,S002,2026-08-03,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0353-0,SIM-0353,S003,2026-05-17,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0353-1,SIM-0353,S003,2026-05-27,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0353-2,SIM-0353,S003,2026-06-07,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0353-3,SIM-0353,S003,2026-06-17,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0353-4,SIM-0353,S003,2026-06-28,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0353-5,SIM-0353,S003,2026-07-07,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0354-0,SIM-0354,S004,2026-04-01,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0354-1,SIM-0354,S004,2026-04-17,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
